DEBUG: General     , 1634577473054> LoggerManager.init                  > Initializing...
LOG  : Lua         , 1634577503694> Loading: media/lua/shared/Sandbox/SixMonthsLater.lua
LOG  : Lua         , 1634577503695> Loading: C:\GAMES\Steam\steamapps\workshop\content\108600\1934168657\mods\ApocoPz (41.53 IWBUMS)\media\lua\shared\Sandbox\Apocalypse.lua
LOG  : Lua         , 1634577503696> Loading: C:\GAMES\Steam\steamapps\workshop\content\108600\1934168657\mods\ApocoPz (41.53 IWBUMS)\media\lua\shared\Sandbox\Apocalypse.lua
LOG  : General     , 1634577503696> reading C:\Users\DiESF1RST\Zomboid\Sandbox Presets\INITIAL SETTINGS.cfg
LOG  : Lua         , 1634577503697> Loading: C:\GAMES\Steam\steamapps\workshop\content\108600\1934168657\mods\ApocoPz (41.53 IWBUMS)\media\lua\shared\Sandbox\Apocalypse.lua
LOG  : General     , 1634577503698> reading C:\Users\DiESF1RST\Zomboid\Sandbox Presets\MOD TESTING.cfg
LOG  : Lua         , 1634577503699> Loading: C:\GAMES\Steam\steamapps\workshop\content\108600\1934168657\mods\ApocoPz (41.53 IWBUMS)\media\lua\shared\Sandbox\Apocalypse.lua
LOG  : General     , 1634577503699> reading C:\Users\DiESF1RST\Zomboid\Sandbox Presets\MOD TESTING + ZOMS.cfg
LOG  : Lua         , 1634577503754> Loading: C:\GAMES\Steam\steamapps\workshop\content\108600\1934168657\mods\ApocoPz (41.53 IWBUMS)\media\lua\shared\Sandbox\Apocalypse.lua
LOG  : General     , 1634577503875> EXITDEBUG: MainScreenState.enter 2
LOG  : General     , 1634577509764> EXITDEBUG: onMenuItemMouseDownMainMenu 1 (item=MODS)
ERROR: General     , 1634577510625> ImportedSkeleton.collectBoneFrames> Could not find bone index for node name: "Body"
LOG  : General     , 1634577649581> 1634577649581 znet: Java_zombie_core_znet_SteamWorkshop_n_1GetInstalledItemFolders
LOG  : Mod         , 1634577649625> refusing to list examplemod
ERROR: Mod         , 1634577649639> ChooseGameInfo.readModInfoAux> tiledef=NZNEWTILES 1200 file number must be from 100 to 1000
ERROR: Mod         , 1634577649669> ChooseGameInfo.readModInfoAux> tiledef=ttools 2592 file number must be from 100 to 1000
ERROR: Mod         , 1634577649677> ChooseGameInfo.readModInfoAux> tiledef=blackwood 4827 file number must be from 100 to 1000
ERROR: Mod         , 1634577649678> ChooseGameInfo.readModInfoAux> tiledef=diederikv_tile_def 7001 file number must be from 100 to 1000
ERROR: Mod         , 1634577649682> ChooseGameInfo.readModInfoAux> tiledef=Hashima 2799 file number must be from 100 to 1000
ERROR: Mod         , 1634577649682> ChooseGameInfo.readModInfoAux> tiledef=0pop_26sheet 1112 file number must be from 100 to 1000
ERROR: Mod         , 1634577649682> ChooseGameInfo.readModInfoAux> tiledef=0pop_26sheet2 1122 file number must be from 100 to 1000
ERROR: Mod         , 1634577649682> ChooseGameInfo.readModInfoAux> tiledef=0pop_climbing_roof_01CH 4002 file number must be from 100 to 1000
ERROR: Mod         , 1634577649683> ChooseGameInfo.readModInfoAux> tiledef=0pop_climbing_roof_01L 3002 file number must be from 100 to 1000
ERROR: Mod         , 1634577649683> ChooseGameInfo.readModInfoAux> tiledef=0pop_climbing_01r 2002 file number must be from 100 to 1000
ERROR: Mod         , 1634577649683> ChooseGameInfo.readModInfoAux> tiledef=0pop_climbing_01 1002 file number must be from 100 to 1000
ERROR: Mod         , 1634577649683> ChooseGameInfo.readModInfoAux> tiledef=NZNEWTILES 1200 file number must be from 100 to 1000
ERROR: Mod         , 1634577649683> ChooseGameInfo.readModInfoAux> tiledef=customtilef 2800 file number must be from 100 to 1000
ERROR: Mod         , 1634577649685> ChooseGameInfo.readModInfoAux> tiledef=customtiles 2800 file number must be from 100 to 1000
ERROR: Mod         , 1634577649695> ChooseGameInfo.readModInfoAux> tiledef=swws 6941 file number must be from 100 to 1000
LOG  : Mod         , 1634577649711> loading ZADbyDislaik
LOG  : Mod         , 1634577649712> loading 88golfMk2
LOG  : Mod         , 1634577649716> mod "88golfMk2" overrides media/lua/shared/translate/de/ig_ui_de.txt
LOG  : Mod         , 1634577649716> mod "88golfMk2" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1634577649717> loading 89def90
LOG  : Mod         , 1634577649721> mod "89def90" overrides media/lua/shared/translate/de/ig_ui_de.txt
LOG  : Mod         , 1634577649722> mod "89def90" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1634577649723> mod "89def90" overrides preview.png
LOG  : Mod         , 1634577649723> loading 90niva
LOG  : Mod         , 1634577649727> mod "90niva" overrides media/lua/shared/translate/de/ig_ui_de.txt
LOG  : Mod         , 1634577649727> mod "90niva" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1634577649727> mod "90niva" overrides media/lua/shared/translate/ru/ig_ui_ru.txt
LOG  : Mod         , 1634577649728> mod "90niva" overrides preview.png
LOG  : Mod         , 1634577649728> loading autotsartrailers
LOG  : Mod         , 1634577649738> mod "autotsartrailers" overrides media/lua/shared/translate/de/contextmenu_de.txt
LOG  : Mod         , 1634577649739> mod "autotsartrailers" overrides media/lua/shared/translate/de/ig_ui_de.txt
LOG  : Mod         , 1634577649739> mod "autotsartrailers" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1634577649739> mod "autotsartrailers" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1634577649739> mod "autotsartrailers" overrides media/lua/shared/translate/it/contextmenu_it.txt
LOG  : Mod         , 1634577649739> mod "autotsartrailers" overrides media/lua/shared/translate/it/ig_ui_it.txt
LOG  : Mod         , 1634577649739> mod "autotsartrailers" overrides media/lua/shared/translate/pl/contextmenu_pl.txt
LOG  : Mod         , 1634577649739> mod "autotsartrailers" overrides media/lua/shared/translate/pl/ig_ui_pl.txt
LOG  : Mod         , 1634577649740> mod "autotsartrailers" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1634577649740> mod "autotsartrailers" overrides media/lua/shared/translate/ru/ig_ui_ru.txt
LOG  : Mod         , 1634577649742> mod "autotsartrailers" overrides media/textures/vehicles/vehicle_trailer.png
LOG  : Mod         , 1634577649743> loading AdditionalSkillBooks2fix
LOG  : Mod         , 1634577649746> mod "AdditionalSkillBooks2fix" overrides media/lua/shared/translate/de/items_de.txt
LOG  : Mod         , 1634577649746> mod "AdditionalSkillBooks2fix" overrides media/lua/shared/translate/de/recipes_de.txt
LOG  : Mod         , 1634577649746> mod "AdditionalSkillBooks2fix" overrides media/lua/shared/translate/ru/items_ru.txt
LOG  : Mod         , 1634577649746> mod "AdditionalSkillBooks2fix" overrides media/lua/shared/translate/ru/recipes_ru.txt
LOG  : Mod         , 1634577649746> loading AdditionalBooks2
LOG  : Mod         , 1634577649748> mod "AdditionalBooks2" overrides media/lua/server/items/booksdistribution.lua
LOG  : Mod         , 1634577649748> mod "AdditionalBooks2" overrides media/lua/server/xpsystem/xpsystem_asbskillbook.lua
LOG  : Mod         , 1634577649749> mod "AdditionalBooks2" overrides media/lua/shared/translate/en/items_en.txt
LOG  : Mod         , 1634577649749> mod "AdditionalBooks2" overrides media/lua/shared/translate/ru/items_ru.txt
LOG  : Mod         , 1634577649749> mod "AdditionalBooks2" overrides media/lua/shared/translate/ru/recipes_ru.txt
LOG  : Mod         , 1634577649749> mod "AdditionalBooks2" overrides media/scripts/additional_books.txt
LOG  : Mod         , 1634577649749> mod "AdditionalBooks2" overrides media/textures/item_abbookathletic.png
LOG  : Mod         , 1634577649749> mod "AdditionalBooks2" overrides media/textures/item_abbookgun.png
LOG  : Mod         , 1634577649750> mod "AdditionalBooks2" overrides media/textures/item_abbookmelee.png
LOG  : Mod         , 1634577649750> mod "AdditionalBooks2" overrides media/textures/item_abbookstealth.png
LOG  : Mod         , 1634577649750> loading Anime Style
LOG  : Mod         , 1634577649751> mod "Anime Style" overrides media/textures/body/femalebody01.png
LOG  : Mod         , 1634577649751> mod "Anime Style" overrides media/textures/body/femalebody02.png
LOG  : Mod         , 1634577649752> mod "Anime Style" overrides media/textures/body/femalebody03.png
LOG  : Mod         , 1634577649752> mod "Anime Style" overrides media/textures/body/femalebody04.png
LOG  : Mod         , 1634577649752> mod "Anime Style" overrides media/textures/body/femalebody05.png
LOG  : Mod         , 1634577649752> mod "Anime Style" overrides media/textures/body/malebody01.png
LOG  : Mod         , 1634577649752> mod "Anime Style" overrides media/textures/body/malebody01a.png
LOG  : Mod         , 1634577649752> mod "Anime Style" overrides media/textures/body/malebody02.png
LOG  : Mod         , 1634577649753> mod "Anime Style" overrides media/textures/body/malebody02a.png
LOG  : Mod         , 1634577649753> mod "Anime Style" overrides media/textures/body/malebody03.png
LOG  : Mod         , 1634577649753> mod "Anime Style" overrides media/textures/body/malebody03a.png
LOG  : Mod         , 1634577649753> mod "Anime Style" overrides media/textures/body/malebody04.png
LOG  : Mod         , 1634577649753> mod "Anime Style" overrides media/textures/body/malebody04a.png
LOG  : Mod         , 1634577649753> mod "Anime Style" overrides media/textures/body/malebody05.png
LOG  : Mod         , 1634577649754> mod "Anime Style" overrides media/textures/body/malebody05a.png
LOG  : Mod         , 1634577649754> loading BookLearning
LOG  : Mod         , 1634577649755> loading CustomizableZombies
LOG  : Mod         , 1634577649759> mod "CustomizableZombies" overrides media/lua/shared/translate/af/contextmenu_af.txt
LOG  : Mod         , 1634577649759> mod "CustomizableZombies" overrides media/lua/shared/translate/ar/contextmenu_ar.txt
LOG  : Mod         , 1634577649760> mod "CustomizableZombies" overrides media/lua/shared/translate/ch/contextmenu_ch.txt
LOG  : Mod         , 1634577649760> mod "CustomizableZombies" overrides media/lua/shared/translate/cn/contextmenu_cn.txt
LOG  : Mod         , 1634577649760> mod "CustomizableZombies" overrides media/lua/shared/translate/cs/contextmenu_cs.txt
LOG  : Mod         , 1634577649760> mod "CustomizableZombies" overrides media/lua/shared/translate/da/contextmenu_da.txt
LOG  : Mod         , 1634577649760> mod "CustomizableZombies" overrides media/lua/shared/translate/de/contextmenu_de.txt
LOG  : Mod         , 1634577649760> mod "CustomizableZombies" overrides media/lua/shared/translate/ee/contextmenu_ee.txt
LOG  : Mod         , 1634577649760> mod "CustomizableZombies" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1634577649761> mod "CustomizableZombies" overrides media/lua/shared/translate/es/contextmenu_es.txt
LOG  : Mod         , 1634577649761> mod "CustomizableZombies" overrides media/lua/shared/translate/fr/contextmenu_fr.txt
LOG  : Mod         , 1634577649761> mod "CustomizableZombies" overrides media/lua/shared/translate/hu/contextmenu_hu.txt
LOG  : Mod         , 1634577649761> mod "CustomizableZombies" overrides media/lua/shared/translate/it/contextmenu_it.txt
LOG  : Mod         , 1634577649761> mod "CustomizableZombies" overrides media/lua/shared/translate/jp/contextmenu_jp.txt
LOG  : Mod         , 1634577649761> mod "CustomizableZombies" overrides media/lua/shared/translate/ko/contextmenu_ko.txt
LOG  : Mod         , 1634577649761> mod "CustomizableZombies" overrides media/lua/shared/translate/nl/contextmenu_nl.txt
LOG  : Mod         , 1634577649762> mod "CustomizableZombies" overrides media/lua/shared/translate/no/contextmenu_no.txt
LOG  : Mod         , 1634577649762> mod "CustomizableZombies" overrides media/lua/shared/translate/pl/contextmenu_pl.txt
LOG  : Mod         , 1634577649762> mod "CustomizableZombies" overrides media/lua/shared/translate/pt/contextmenu_pt.txt
LOG  : Mod         , 1634577649762> mod "CustomizableZombies" overrides media/lua/shared/translate/ptbr/contextmenu_ptbr.txt
LOG  : Mod         , 1634577649762> mod "CustomizableZombies" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1634577649762> mod "CustomizableZombies" overrides media/lua/shared/translate/th/contextmenu_th.txt
LOG  : Mod         , 1634577649763> mod "CustomizableZombies" overrides media/lua/shared/translate/tr/contextmenu_tr.txt
LOG  : Mod         , 1634577649763> loading Espear
LOG  : Mod         , 1634577649764> loading AutoMechanics
LOG  : Mod         , 1634577649765> mod "AutoMechanics" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1634577649765> loading BetterSortCC
LOG  : Mod         , 1634577649771> mod "BetterSortCC" overrides media/lua/shared/translate/cn/ig_ui_cn.txt
LOG  : Mod         , 1634577649771> mod "BetterSortCC" overrides media/lua/shared/translate/cn/itemname_cn.txt
LOG  : Mod         , 1634577649771> mod "BetterSortCC" overrides media/lua/shared/translate/de/ig_ui_de.txt
LOG  : Mod         , 1634577649772> mod "BetterSortCC" overrides media/lua/shared/translate/de/itemname_de.txt
LOG  : Mod         , 1634577649772> mod "BetterSortCC" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1634577649772> mod "BetterSortCC" overrides media/lua/shared/translate/en/itemname_en.txt
LOG  : Mod         , 1634577649772> mod "BetterSortCC" overrides media/lua/shared/translate/es/ig_ui_es.txt
LOG  : Mod         , 1634577649772> mod "BetterSortCC" overrides media/lua/shared/translate/es/itemname_es.txt
LOG  : Mod         , 1634577649772> mod "BetterSortCC" overrides media/lua/shared/translate/fr/ig_ui_fr.txt
LOG  : Mod         , 1634577649773> mod "BetterSortCC" overrides media/lua/shared/translate/fr/itemname_fr.txt
LOG  : Mod         , 1634577649773> mod "BetterSortCC" overrides media/lua/shared/translate/it/ig_ui_it.txt
LOG  : Mod         , 1634577649773> mod "BetterSortCC" overrides media/lua/shared/translate/it/itemname_it.txt
LOG  : Mod         , 1634577649773> mod "BetterSortCC" overrides media/lua/shared/translate/ko/ig_ui_ko.txt
LOG  : Mod         , 1634577649773> mod "BetterSortCC" overrides media/lua/shared/translate/ko/itemname_ko.txt
LOG  : Mod         , 1634577649773> mod "BetterSortCC" overrides media/lua/shared/translate/pl/ig_ui_pl.txt
LOG  : Mod         , 1634577649773> mod "BetterSortCC" overrides media/lua/shared/translate/pl/itemname_pl.txt
LOG  : Mod         , 1634577649774> mod "BetterSortCC" overrides media/lua/shared/translate/ptbr/ig_ui_ptbr.txt
LOG  : Mod         , 1634577649774> mod "BetterSortCC" overrides media/lua/shared/translate/ptbr/itemname_ptbr.txt
LOG  : Mod         , 1634577649774> mod "BetterSortCC" overrides media/lua/shared/translate/ru/ig_ui_ru.txt
LOG  : Mod         , 1634577649774> mod "BetterSortCC" overrides media/lua/shared/translate/ru/itemname_ru.txt
LOG  : Mod         , 1634577649774> mod "BetterSortCC" overrides media/lua/shared/translate/tr/ig_ui_tr.txt
LOG  : Mod         , 1634577649774> mod "BetterSortCC" overrides media/lua/shared/translate/tr/itemname_tr.txt
LOG  : Mod         , 1634577649774> loading Brita_2
LOG  : Mod         , 1634577649802> mod "Brita_2" overrides media/fileguidtable.xml
LOG  : Mod         , 1634577649813> mod "Brita_2" overrides preview.png
LOG  : Mod         , 1634577649813> loading UnSterilizeRags
LOG  : Mod         , 1634577649815> mod "UnSterilizeRags" overrides media/lua/shared/translate/de/recipes_de.txt
LOG  : Mod         , 1634577649815> mod "UnSterilizeRags" overrides media/lua/shared/translate/es/recipes_es.txt
LOG  : Mod         , 1634577649815> mod "UnSterilizeRags" overrides media/lua/shared/translate/fr/recipes_fr.txt
LOG  : Mod         , 1634577649815> mod "UnSterilizeRags" overrides media/lua/shared/translate/ru/recipes_ru.txt
LOG  : Mod         , 1634577649816> loading eggonsWorthwileCars
LOG  : Mod         , 1634577649818> loading EliazBetterArmorsClothings
LOG  : Mod         , 1634577649819> loading EliazBetterBagsBackpacks
LOG  : Mod         , 1634577649820> loading ExtraSauceSac
LOG  : Mod         , 1634577649821> mod "ExtraSauceSac" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1634577649822> mod "ExtraSauceSac" overrides preview.png
LOG  : Mod         , 1634577649822> loading farmland15x22salt
LOG  : Mod         , 1634577649823> loading fastkeys41
LOG  : Mod         , 1634577649824> mod "fastkeys41" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1634577649824> mod "fastkeys41" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1634577649825> loading FasterHoodOpening
LOG  : Mod         , 1634577649825> mod "FasterHoodOpening" overrides media/lua/client/vehicles/timedactions/isopenmechanicsuiaction.lua
LOG  : Mod         , 1634577649826> loading FORTREDSTONE
LOG  : Mod         , 1634577649828> mod "FORTREDSTONE" overrides media/lua/server/items/worldfiller.lua
LOG  : Mod         , 1634577649828> loading ItemTweakerAPI
LOG  : Mod         , 1634577649829> mod "ItemTweakerAPI" overrides media/lua/client/itemtweaker_copy_cc.lua
LOG  : Mod         , 1634577649830> loading GEARCORE
LOG  : Mod         , 1634577649833> mod "GEARCORE" overrides media/clothing/clothingitems/makeup_greencamo.xml
LOG  : Mod         , 1634577649834> mod "GEARCORE" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1634577649835> loading GEARBASIC
LOG  : Mod         , 1634577649838> loading valsGasp
LOG  : Mod         , 1634577649840> loading DHB_jarris
LOG  : Mod         , 1634577649840> loading Hydrocraft4152
LOG  : Mod         , 1634577650037> mod "Hydrocraft4152" overrides media/clothing/clothing.xml
LOG  : Mod         , 1634577650038> mod "Hydrocraft4152" overrides media/fileguidtable.xml
LOG  : Mod         , 1634577650041> mod "Hydrocraft4152" overrides media/lua/shared/translate/ar/contextmenu_ar.txt
LOG  : Mod         , 1634577650041> mod "Hydrocraft4152" overrides media/lua/shared/translate/ar/farming_ar.txt
LOG  : Mod         , 1634577650041> mod "Hydrocraft4152" overrides media/lua/shared/translate/ar/ig_ui_ar.txt
LOG  : Mod         , 1634577650042> mod "Hydrocraft4152" overrides media/lua/shared/translate/ar/items_ar.txt
LOG  : Mod         , 1634577650042> mod "Hydrocraft4152" overrides media/lua/shared/translate/ar/recipes_ar.txt
LOG  : Mod         , 1634577650042> mod "Hydrocraft4152" overrides media/lua/shared/translate/cn/contextmenu_cn.txt
LOG  : Mod         , 1634577650042> mod "Hydrocraft4152" overrides media/lua/shared/translate/cn/farming_cn.txt
LOG  : Mod         , 1634577650042> mod "Hydrocraft4152" overrides media/lua/shared/translate/cn/ig_ui_cn.txt
LOG  : Mod         , 1634577650042> mod "Hydrocraft4152" overrides media/lua/shared/translate/cn/items_cn.txt
LOG  : Mod         , 1634577650042> mod "Hydrocraft4152" overrides media/lua/shared/translate/cn/recipes_cn.txt
LOG  : Mod         , 1634577650043> mod "Hydrocraft4152" overrides media/lua/shared/translate/cn/tooltip_cn.txt
LOG  : Mod         , 1634577650043> mod "Hydrocraft4152" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1634577650043> mod "Hydrocraft4152" overrides media/lua/shared/translate/en/farming_en.txt
LOG  : Mod         , 1634577650043> mod "Hydrocraft4152" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1634577650043> mod "Hydrocraft4152" overrides media/lua/shared/translate/en/tooltip_en.txt
LOG  : Mod         , 1634577650043> mod "Hydrocraft4152" overrides media/lua/shared/translate/es/contextmenu_es.txt
